,state,district,stcode11,dtcode11,blkcode11,block_name,block_lgd,FID,dist_lgd,state_lgd,st_area_sh,st_length_,objectid,vilnam_soi,stcode11_2,dtcode11_2,sdtcode11,vilcode11,stname,dtname,sdtname,vilname,vilcode_n,t_pop2011,STVIL,LOC_STAT_1,NAME
3900,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,481719.0,Chagali Pathar Gaon,18.0,310.0,2067.0,291973.0,ASSAM,Dibrugarh,Moran,Chagali Pather,291973.0,407.0,18291973.0,Census Village,Chagali Pather
3901,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,481740.0,Sarupathar No.2,18.0,310.0,2067.0,291980.0,ASSAM,Dibrugarh,Moran,Sarupather No.2,291980.0,1143.0,18291980.0,Census Village,Sarupather No.2
3902,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,481759.0,Sologuri Bangali Gaon,18.0,310.0,2067.0,291916.0,ASSAM,Dibrugarh,Moran,Sologuri Bongali,291916.0,519.0,18291916.0,Census Village,Sologuri Bongali
3903,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,481769.0,Kooli Gaon,18.0,310.0,2067.0,291935.0,ASSAM,Dibrugarh,Moran,Kuli Gaon,291935.0,320.0,18291935.0,Census Village,Kuli Gaon
3904,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,481877.0,Dighalia Hola Gaon,18.0,310.0,2067.0,291907.0,ASSAM,Dibrugarh,Moran,Dighalia Block,291907.0,276.0,18291907.0,Census Village,Dighalia Block
3905,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,481887.0,Dhemechi N.C.,18.0,310.0,2067.0,291932.0,ASSAM,Dibrugarh,Moran,Dhemechi Gaon,291932.0,681.0,18291932.0,Census Village,Dhemechi Gaon
3906,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,481944.0,Dhemechi Haldhibari Gaon,18.0,310.0,2067.0,291933.0,ASSAM,Dibrugarh,Moran,Dhemechi Haladhibari,291933.0,400.0,18291933.0,Census Village,Dhemechi Haladhibari
3907,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,481950.0,Natun Maji Gaon,18.0,310.0,2067.0,291974.0,ASSAM,Dibrugarh,Moran,Natun Majhi,291974.0,366.0,18291974.0,Census Village,Natun Majhi
3908,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,481964.0,Dighalia Hola Block,18.0,310.0,2067.0,291975.0,ASSAM,Dibrugarh,Moran,Dighalia,291975.0,33.0,18291975.0,Census Village,Dighalia
3909,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,481966.0,Mirihola Block,18.0,310.0,2067.0,291984.0,ASSAM,Dibrugarh,Moran,Mirihula Block,291984.0,658.0,18291984.0,Census Village,Mirihula Block
3910,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482074.0,Tepojan Gaon,18.0,310.0,2067.0,291976.0,ASSAM,Dibrugarh,Moran,Tepojan,291976.0,238.0,18291976.0,Census Village,Tepojan
3911,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482100.0,Hatkhola Gaon,18.0,310.0,2067.0,291983.0,ASSAM,Dibrugarh,Moran,Hatkhula,291983.0,972.0,18291983.0,Census Village,Hatkhula
3912,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482106.0,Hologuri Gaon No.1,18.0,310.0,2067.0,291816.0,ASSAM,Dibrugarh,Moran,Hologuri No.2,291816.0,305.0,18291816.0,Census Village,Hologuri No.2
3913,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482155.0,Hologuri Gaon No.2,18.0,310.0,2067.0,291818.0,ASSAM,Dibrugarh,Moran,Hologuri No.3,291818.0,208.0,18291818.0,Census Village,Hologuri No.3
3914,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482174.0,Kulalur Kouch Gaon,18.0,310.0,2067.0,291863.0,ASSAM,Dibrugarh,Moran,Kalalur Koch,291863.0,727.0,18291863.0,Census Village,Kalalur Koch
3915,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482183.0,Kulalur Gaon,18.0,310.0,2067.0,291862.0,ASSAM,Dibrugarh,Moran,Kalalur,291862.0,382.0,18291862.0,Census Village,Kalalur
3916,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482186.0,Mirihola Gaon,18.0,310.0,2067.0,291982.0,ASSAM,Dibrugarh,Moran,Mirihula No.1,291982.0,1057.0,18291982.0,Census Village,Mirihula No.1
3917,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482335.0,Panitola Gaon,18.0,310.0,2067.0,291915.0,ASSAM,Dibrugarh,Moran,Panitula Gaon,291915.0,602.0,18291915.0,Census Village,Panitula Gaon
3918,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482365.0,Silsili Dimu Kinar Gaon,18.0,310.0,2067.0,291865.0,ASSAM,Dibrugarh,Moran,Silsili Demowkinar,291865.0,396.0,18291865.0,Census Village,Silsili Demowkinar
3919,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482367.0,Kowaimari Gaon No.2,18.0,310.0,2067.0,291991.0,ASSAM,Dibrugarh,Moran,Kaowimari No.2,291991.0,206.0,18291991.0,Census Village,Kaowimari No.2
3920,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482371.0,Majumelia Gaon,18.0,310.0,2067.0,291867.0,ASSAM,Dibrugarh,Moran,Majumelia Gaon,291867.0,348.0,18291867.0,Census Village,Majumelia Gaon
3921,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482378.0,Bezor Chuk Bangali Gaon,18.0,310.0,2067.0,291990.0,ASSAM,Dibrugarh,Moran,Bezarchuk Bongali,291990.0,904.0,18291990.0,Census Village,Bezarchuk Bongali
3922,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482455.0,Garihali Chuk Gaon,18.0,310.0,2067.0,291866.0,ASSAM,Dibrugarh,Moran,Garihali Chuk,291866.0,123.0,18291866.0,Census Village,Garihali Chuk
3923,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482464.0,Kowaimari Gaon No.1,18.0,310.0,2067.0,291986.0,ASSAM,Dibrugarh,Moran,Kaowimari No.2,291986.0,295.0,18291986.0,Census Village,Kaowimari No.2
3924,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482556.0,Pathalibam T.E. (Grant No,18.0,310.0,2067.0,291909.0,ASSAM,Dibrugarh,Moran,Pathalibam Chah Bagicha 301 No,291909.0,566.0,18291909.0,Census Village,Pathalibam Chah Bagicha 301 No
3925,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482578.0,Kulalur Kouch Block N.C.,18.0,310.0,2067.0,291861.0,ASSAM,Dibrugarh,Moran,Kalalur Block No.2,291861.0,11.0,18291861.0,Census Village,Kalalur Block No.2
3926,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482589.0,Abhoypuria Bongali Gaon,18.0,310.0,2067.0,291994.0,ASSAM,Dibrugarh,Moran,Abhoipuria Bongali,291994.0,1333.0,18291994.0,Census Village,Abhoipuria Bongali
3927,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482650.0,Dikhari Nepali Gaon,18.0,310.0,2067.0,291904.0,ASSAM,Dibrugarh,Moran,Dikhari Nepali,291904.0,516.0,18291904.0,Census Village,Dikhari Nepali
3928,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482655.0,Dikhari Moran Gaon No.2,18.0,310.0,2067.0,291988.0,ASSAM,Dibrugarh,Moran,Dikhari Moran No.2,291988.0,381.0,18291988.0,Census Village,Dikhari Moran No.2
3929,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482685.0,Borbil Gaon,18.0,310.0,2067.0,291911.0,ASSAM,Dibrugarh,Moran,Borbil Gaon,291911.0,791.0,18291911.0,Census Village,Borbil Gaon
3930,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482715.0,Panitola Pukhuri,18.0,310.0,2067.0,291914.0,ASSAM,Dibrugarh,Moran,Panitula Pukhuri,291914.0,87.0,18291914.0,Census Village,Panitula Pukhuri
3931,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482738.0,Padumoni Gaon No.2,18.0,310.0,2067.0,291858.0,ASSAM,Dibrugarh,Moran,Podumoni No.2,291858.0,232.0,18291858.0,Census Village,Podumoni No.2
3932,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482740.0,Lukumai Gaon No.1,18.0,310.0,2067.0,291875.0,ASSAM,Dibrugarh,Moran,Lukumai No.1 (Lukumoni No.1),291875.0,85.0,18291875.0,Census Village,Lukumai No.1 (Lukumoni No.1)
3933,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482805.0,Dikhari Moran Gaon No.1,18.0,310.0,2067.0,291902.0,ASSAM,Dibrugarh,Moran,Dikhari Moran No.1,291902.0,188.0,18291902.0,Census Village,Dikhari Moran No.1
3934,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482857.0,Senchua Pukhuri,18.0,310.0,2067.0,291854.0,ASSAM,Dibrugarh,Moran,Sensuwa Pukhuri Gaon,291854.0,331.0,18291854.0,Census Village,Sensuwa Pukhuri Gaon
3935,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482868.0,Padumoni Cheta Gaon,18.0,310.0,2067.0,291855.0,ASSAM,Dibrugarh,Moran,Podumoni Chetia,291855.0,381.0,18291855.0,Census Village,Podumoni Chetia
3936,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482890.0,Padumoni Gaon No.1,18.0,310.0,2067.0,291857.0,ASSAM,Dibrugarh,Moran,Podumoni No.1,291857.0,679.0,18291857.0,Census Village,Podumoni No.1
3937,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482895.0,Saragphala Gohain Gaon,18.0,310.0,2067.0,291853.0,ASSAM,Dibrugarh,Moran,Saragfala Gohain Gaon,291853.0,537.0,18291853.0,Census Village,Saragfala Gohain Gaon
3938,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482922.0,Padumoni Miri Gaon,18.0,310.0,2067.0,291859.0,ASSAM,Dibrugarh,Moran,Padumoni Miri Gaon,291859.0,45.0,18291859.0,Census Village,Padumoni Miri Gaon
3939,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,482942.0,Lukumai Bill Gaon,18.0,310.0,2067.0,291913.0,ASSAM,Dibrugarh,Moran,Lukumai Bil,291913.0,490.0,18291913.0,Census Village,Lukumai Bil
3940,Assam,Dibrugarh,18,310,102,Khowang,2565,2652,286,18,501303632.7,150937.4313,483079.0,Jan Gaon,18.0,310.0,2067.0,291786.0,ASSAM,Dibrugarh,Moran,June Gaon,291786.0,689.0,18291786.0,Census Village,June Gaon
